row_id,fold,y_true,y_pred,y_true_label,y_pred_label,prob_c1,prob_c234,prob_c5,resp_text,duplicate_group_size,duplicate_unique_labels,is_duplicate,duplicate_conflict
3951,1,0,2,c1,c5,0.31292273769262835,0.2905389265124137,0.396538335794958," Prezado (a) Sr. (a), Encaminhamos em anexo resposta ao pedido de informação.  Considerando o disposto no art. 19, inc. II, c/c o art. 21, caput, do Decreto n.º 7.724, de 2012, informa-se que poderá ser apresentado recurso, no prazo de 10 dias, contado da ciência da decisão. Atenciosamente,  Serviço de Informação ao Cidadão Ministério da Fazenda ",36,3,True,True
3963,1,0,0,c1,c1,0.6059513109474917,0.29396383288178823,0.10008485617072012," O FUNDO NACIONAL DE SAúDE, APóS ANáLISE DA SOLICITAçãO DE INFORMAçãO, VERIFICOU QUE A DEMANDA NãO PODERá SER ATENDIDA NA FORMATAçãO EXIGIDA PELO SOLICITANTE. AS INFORMAçõES DISPONíVEIS NO SIGEM WEB SãO UM REFLEXO DE UM CONJUNTO DE REGRAS DE NEGóCIOS (PROGRAMAçõES E ALGORITMOS DE SISTEMAS) QUE ALéM DE SEREM INFORMAçõES DINâMICAS, ELAS REFLETEM O RESULTADO DE UM CENáRIO COMO POR EXEMPLO A REGRA DE NEGóCIO POR TIPO DE SERVIçO, AMBIENTE OU COMPONENTE. NãO HAVENDO A POSSIBILIDADE DE SER CRIADA UMA PLANILHA úNICA COM TODOS OS CENáRIOS E REGRAS DISPONíVEIS DEVIDO à COMPLEXIDADE DO NEGóCIO.   DESTACAMOS QUE A INFORMAçãO SOBRE CADA EQUIPAMENTO ENCONTRA-SE DISPONíVEL NO SITE DO FNS EM DIVERSAS FORMAS DE PESQUISA NO SIGEM.   é IMPORTANTE CONSIDERAR O QUE ESTABELECE O DECRETO Nº 7.724 DE 16 DE MAIO DE 2012, E PORTARIA/MS 1.583, DE 19 DE JULHO DE 2012 EM SEUS ARTIGOS A SEGUIR:   ART. 13º - NãO SERãO ATENDIDOS PEDIDOS DE ACESSO à INFORMAçãO: I - GENéRICOS, II - DESPROPORCIONAIS OU DESARRAZOADOS, OU III - QUE EXIJAM TRABALHOS ADICIONAIS DE ANáLISE, INTERPRETAçãO OU CONSOLIDAçãO DE DADOS  E INFORMAçõES, OU SERVIçO DE PRODUçãO OU TRATAMENTO DE DADOS QUE NãO SEJA DE COMPETêNCIA DO óRGãO OU ENTIDADE.   PARáGRAFO úNICO. NA HIPóTESE DO INCISO III DO CAPUT, O óRGãO OU ENTIDADE DEVERá, CASO TENHA CONHECIMENTO, INDICAR O LOCAL ONDE SE ENCONTRAM AS INFORMAçõES A PARTIR DAS QUAIS O REQUERENTE PODERá REALIZAR A INTERPRETAçãO, CONSOLIDAçãO OU TRATAMENTO DE DADOS.   ART. 17 CASO A INFORMAçãO ESTEJA DISPONíVEL AO PúBLICO EM FORMATO IMPRESSO, ELETRôNICO OU EM OUTRO MEIO DE ACESSO UNIVERSAL, O óRGãO OU ENTIDADE DEVERá ORIENTAR O REQUERENTE QUANTO AO LOCAL E MODO PARA CONSULTAR, OBTER OU REPRODUZIR A INFORMAçãO.   PARáGRAFO úNICO. NA HIPóTESE DO CAPUT O óRGãO OU ENTIDADE DESOBRIGA-SE DO FORNECIMENTO DIRETO DA INFORMAçãO...   PARA FACILITAR AOS INTERESSADOS AS INFORMAçõES SOBRE OS EQUIPAMENTOS PASSíVEIS DE FINANCIAMENTO ESTãO DISPONíVEIS POR MEIO DO SIGEM, NO PORTAL DO FNS (http://portalfns.saude.gov.br/) que dispõe de várias formatações de pesquisas: https://consultafns.saude.gov.br/#/equipamento/completa ",1,1,False,False
3972,1,1,0,c234,c1,0.48443799692043576,0.27592338562622415,0.23963861745334009," Prezado,  Segue resposta ao seu pedido de informação, conforme e-mail enviado, uma vez que o tamanho dos arquivos não é suportado por esse sistema. Em caso de insatisfação, existe a possibilidade de ingressar com recurso no sistema.  Att.  SIC IFBA ",1,1,False,False
3976,1,2,1,c5,c234,0.2716233466171478,0.49535612446437777,0.2330205289184746," Prezado (a) Senhor (a),    Com base nas informações fornecidas pela Coordenação de Gestão da Transparência e Acesso à Informação - CGTAI, área técnica afeta ao assunto questionado, informamos que questões relacionadas ao alvará de funcionamento, licença sanitária e taxas DARE não são de competência da ANVISA, recomendamos contato com a autoridade sanitária competente estadual, distrital ou municipal, a qual é responsável pela expedição desses documentos, e quanto a taxas DARE, orientamos entrar em contato com a secretaria de fazenda do seu estado.      Para maiores esclarecimentos, a Anvisa também disponibiliza a sua Central de Atendimento, por meio do 0800 642 9782 (dias úteis, das 7h30 às 19h30) e por meio eletrônico, no Fale Conosco: (http://portal.anvisa.gov.br/fale-conosco)    Atenciosamente,   Agência Nacional de Vigilância Sanitária ",1,1,False,False
3981,1,1,0,c234,c1,0.6137494594998454,0.2711554485209563,0.11509509197919826," Prezado Danilo,  Segue resposta obtida junto à Pró-Reitoria de Graduação (PROGRAD)referente a sua solicitação.  ""A PROGRAD entende que a liberação de tais dados não estaria no escopo da Lei nº 12.527/2011-LAI, uma vez que as informações requeridas são consideradas pessoais, não disponíveis para terceiros. A PROGRAD entende que informações pessoais custodiadas pela Administração Pública podem ser disponibilizadas para o seu titular, mediante comprovação de identidade, e devem ser protegidas de acesso a terceiros. Terceiros interessados devem portar procuração do titular das informações para obter informações pessoais junto à Universidade.""  Atenciosamente, SIC UFC ",1,1,False,False
3982,1,1,1,c234,c234,0.20631150912191232,0.4805091116947482,0.3131793791833395," Prezado Sr. Daniel,  Em atenção ao seu pedido de informação protocolo n.º 00085000014201614 da CGU, segue anexo esclarecimento prestado pela Gerência de Desenvolvimento Comercial da CODESP. Ainda, segundo a Superintendência de Relações Comerciais e Gestão de Contratos de Arrendamento, informamos que os investimentos globais para portos podem ser encontrados no site do Ministério do Planejamento, através do ""PIL - Programa de Investimento em Logística"" no link abaixo. http://www.logisticabrasil.gov.br/portos ",1,1,False,False
3983,1,1,0,c234,c1,0.5807086983680958,0.2721062488373015,0.14718505279460264," Prezado(a) Sr(a). Saulo,  Encaminhamos-lhe resposta da Diretoria de Gestão de Pessoas do Banco do Brasil ao seu pedido de informação:  ""Prezado Senhor Saulo Elias Viana,  1. Em atenção ao seu pedido de informação, registrado sob o Protocolo nº99901000914201811 - acesso à documentação da Ação Disciplinar nº 213.385, destacamos o que se segue:  A Ação Disciplinar objeto do seu pedido é composta por mais de 1 mil páginas, que contém informações pessoais sensíveis dos demais envolvidos e clientes e cerca de duas dezenas de operações de crédito sendo revestida de sigilos fiscal, bancário, de operações, comercial e profissional, que afastam o acesso à informação, nos termos do art. 6º, inciso I do Decreto nº 7.724/2012,  Desta feita, dado o volume de informações sigilosas envolvido, verificamos a incidência do art. 34 da Lei 12.527/2011, visto que aplicando a ponderação para o caso concreto conclui-se que a entrega de cópias do procedimento disciplinar composto de mais de 1 mil folhas exigiria trabalhos adicionais, principalmente para analisar e acobertar os variados dados sigilosos, resultando em um conteúdo volumoso, de alto risco de vazamento de informações sigilosas e dispendioso, já que o Banco teria que disponibilizar um funcionário(*) (Assessor UE) pelo período estimado de 70 dias de trabalho.  (*)Segue a descrição do trabalho de tratamento das informações a ser efetuado pelo funcionário:  Todas as páginas precisariam ser impressas em uma única face, analisadas manualmente, para localizar e obliterar/tarjar, também manualmente, as informações protegidas por variados dados sigilosos. Após o tarjamento, esses dados seriam conferidos por um Gerente de Equipe, depois a documentação teria que ser novamente digitalizada e novamente seria conferida para que o arquivo digitalizado fosse encaminhado, via e-mail, para o requerente. Além disso, todo esse trabalho manual seria de alto risco para o vazamento de informações protegidas pelo sigilo bancário.  2. Diante do exposto, deixamos de atender sua solicitação, amparados pelo inciso III do artigo 13 da Lei 7.724/2012: ""Não serão atendidos pedidos de acesso à informação que exijam trabalhos adicionais de análise, interpretação ou consolidação de dados e informações ou serviço de produção ou tratamento de dados que não sejam de competência do órgão ou entidade.""  Atenciosamente,  Clóvis Castro Júnior          Gerente Executivo""              Atenciosamente,  Serviço de Informação ao Cidadão do Banco do Brasil  SICBB  Recurso  Conforme a Lei 12527/11 em seu artigo Art. 15, no caso de indeferimento de acesso a informações ou às razões da negativa do acesso, poderá o interessado interpor recurso contra a decisão no prazo de 10 (dez) dias a contar da sua ciência.  Parágrafo único. O recurso será dirigido à autoridade hierarquicamente superior à que exarou a decisão impugnada, que deverá se manifestar no prazo de 5 (cinco) dias. ",1,1,False,False
3996,1,0,0,c1,c1,0.632809103875115,0.23634805355124036,0.1308428425736447, A demanda do usuário já está sendo atendida pelo NUP 23480.003029/2018-21. ,1,1,False,False
3998,1,0,1,c1,c234,0.23086762097348396,0.5353436783015165,0.2337887007249995," Prezado Solicitante,   A Ouvidoria Geral do Incra agradece o seu contato.  Esclarecemos que a Instrução Normativa Incra n&deg, 82, de 27 de março de 2015 estabelece os procedimentos para atualização cadastral no Sistema Nacional de Cadastro Rural, que compreende operações de alteração, inclusão e cancelamento de cadastros e nela constam orientações gerais de como o proprietário deve proceder e quais os documentos necessários para realizar o cadastro do imóvel junto ao Incra. A IN 82/2015 está disponível para consulta pública no seguinte endereço: http://www.incra.gov.br/sites/default/files/uploads/institucionall/legislacao--/atos-internos/instrucoes/in_82_df.pdf Mais informações sobre esse tema também podem ser obtidas no sítio da Autarquia: http://www.incra.gov.br/ccir-atualiza Por fim, comunicamos que a insatisfação com a resposta pode ser objeto de recurso, no prazo de 10 dias, de acordo com o artigo 15 e seguintes da Lei 12.527/2011 (Lei de Acesso à Informação - LAI), 21 e seguintes do Decreto 7.724/2012 que a regulamenta. Atenciosamente, Ouvidoria Geral do Incra ",1,1,False,False
4003,1,0,1,c1,c234,0.2311321522674025,0.4363687669205103,0.3324990808120872," Prezado(a) Senhor(a).  Inicialmente, corroboramos que a informação sobre tempo de contribuição é de cunho pessoal e pode ser obtida no endereço abaixo: https://servicos.inss.gov.br/central/index.html Lembramos que os correntistas do BB e da Caixa podem consultar o seu extrato no caixa eletrônico ou no home-banking, através da opção Previdência Social, no Banco do Brasil, e Extrato Previdenciário na Caixa Econômica Federal. Em caso de dúvidas, consulte o gerente do seu banco.  Outro meio de obter a informação é através de uma Agência da Previdência Social, e o seu fornecimento deve ser feito de forma presencial ao titular ou representante legalmente constituído para tal fim (curador, tutor, procurador). Por esta razão não é possível o fornecimento pelo e-SIC, conforme arts. 55 a 60 do Decreto nº 7.724/2012, visto que este serviço destina-se à disponibilização de informações públicas. Permanecendo dúvidas ou encontrando dificuldades, orientamos entrar em contato por telefone com a Central de Atendimento 135 (Basta discar 135. A ligação é gratuita de telefone fixo ou telefone público e o atendimento é de segunda a sábado, das 7 às 22h). Salientamos, finalmente, que o e-SIC não substitui os canais de atendimento do INSS e foi criado como ferramenta para obtenção de informações públicas com base na Lei de Acesso à Informação - LAI. Atenciosamente,  Serviço de Informação ao Cidadão  INSS ",12,3,True,True
4010,1,2,2,c5,c5,0.06583630189210984,0.28906846818524323,0.6450952299226469," Prezado Sr. Ozeias,  Em relação à vossa solicitação nº 23480008338201625 informamos que esta Universidade não possui código de vaga aberta para o cargo de administrador conforme divulgado no quadro de referencia de cargos ocupados e vagos divulgados (maio/2016), disponível em https://www.ufrb.edu.br/progep/documentos/category/43.  Atenciosamente, Serviço de Informação ao Cidadão Universidade Federal do Recôncavo da Bahia. ",1,1,False,False
4025,1,2,1,c5,c234,0.11546790064167416,0.4795368296468445,0.4049952697114813," Caro solicitante, A Assistência da Pró-reitoria de Gestão de Pessoas informa que foi solicitado a autorização de provimento do total de cargos vagos (419) de docente, porém em relação ao provimento temos que esperar a aprovação do orçamento pelo Congresso, que só acontece no mês de dezembro.  Em relação à subárea, cada campus tem autonomia para escolher as subáreas que necessita. A escolha da subárea docente acontece dependendo da necessidade dos campi, antes do processo de remoção interna, não sendo possível informar, no momento, qual(is) será(ão) de matemática básica,  uma vez que ainda não ocorreram novas liberações de cargos para os campi. Por oportuno, informamos que o IFCE instituiu uma Central de Atendimentos para agilizar a prestação dos serviços aos cidadãos.   Acesse http://ifce.edu.br/centraldeatendimento. Cordialmente, SIC/IFCE. ",1,1,False,False
4040,1,1,0,c234,c1,0.46726378776367816,0.38225513952001583,0.15048107271630598," O Serviço de Informações ao Cidadão (SIC) da Agência Nacional de Energia Elétrica  ANEEL agradece o contato e, em atenção à solicitação nº 48700.002505/2018-85, após análise, observamos que seu pedido se caracteriza uma consulta, o que demandaria a elaboração de documento/informação ainda não consolidado pela ANEEL, exigindo-se desta Agência um pronunciamento sobre condição hipotética ou concreta.  Esclarecemos que Sistema Eletrônico do Serviço de Informação ao Cidadão  e-SIC é uma ferramenta unicamente voltada para a realização de pedidos de acesso à informação, fundamentados na Lei de Acesso à Informação (Lei nº 12.527/2011). Neste sentido, diz o Manual de Aplicação da Lei de Acesso à Informação na Administração Pública Federal: ""Atualmente, consultas não são aceitas como pedidos de acesso à informação quando o órgão não tenha realizado a análise de um caso semelhante e sobre ele produzido um documento, por exemplo, um parecer."" (p. 15-16)  Por fim, informamos que há a possibilidade de interposição de recurso ao Superintendente de Concessões e Autorizações de Geração por meio do sistema no prazo de 10 (dez) dias, conforme disposto no parágrafo único do art. 15 da Lei nº 12.527/2011.  Para mais informações relacionadas à geração, visite nosso endereço eletrônico http://www.aneel.gov.br/outorgas/geracao. ",1,1,False,False
4042,1,0,1,c1,c234,0.2670935111952567,0.4908405521875513,0.24206593661719203," Prezado,  Informamos que o único levantamento que é acompanhado pela Finep é o relativo a Pessoas com Deficiência (PCDs).   Segue anexo o mapa dos empregados que ingressaram pelo cadastro de PCDs nos concursos da FINEP.  Sonia Maria Valente Caldas Gestora SIC ",1,1,False,False
4050,1,2,2,c5,c5,0.044335537087260055,0.19397682545123274,0.7616876374615071," Sr. Rodrigo,  De acordo com o Departamento de Recrutamento e Seleção (DRS) Informamos que não há código de vaga desocupado do cargo Técnico em Assuntos Educacionais.  ATT  SIC/UFS ",1,1,False,False
4051,1,1,1,c234,c234,0.38836344847213694,0.4434167103898384,0.16821984113802468," Prezado Sr. Rafael Saad Fernandes,  Devido ao tamanho da solicitação, não se torna viável um simples levantamento. Será necessário um acesso à base, ou um dump desta base. Para solicitar acesso a base de dados, basta seguir o rito descrito na Portaria SAS/MS nº 884/2011, em anexo, e encaminhar o formulário da mesma (também em anexo) preenchido e assinado. Assim que for recebido pelo Ministério da Saúde, será encaminhado ao DATASUS que fará todo o trâmite. ",1,1,False,False
4059,1,2,1,c5,c234,0.35033831970028206,0.44406007715649537,0.20560160314322257," Prezada Senhora JOSILENE MOURA TEIXEIRA,    A Advocacia-Geral da União (AGU) agradece o envio da sua mensagem.  Em resposta a sua solicitação à Procuradoria Regional da União da 2ª Região nos informou o seguinte:  Informo que a União, em cumprimento ao despacho proferido nos autos da ACP nº 0030295-94.2013.4.02.5101, encaminhou o Ofício nº411/20/2017-PRU/RJ/CSP/AMS à Coordenação-Geral de Pessoas do Ministério da Saúde, em 17/01/2017, em que solicita informações sobre a situação dos candidatos Josilene Moura Teixeira e Marcelo da Silva Gomes, no que tange à efetiva aprovação destes e por qual motivo ainda não foram nomeados e empossados, conforme cópia anexa.  Sendo o que havia para o momento, colocamo-nos ao seu dispor.  Atenciosamente,  Serviço de Informações ao Cidadão  Advocacia-Geral da União ",1,1,False,False
4061,1,2,2,c5,c5,0.27630525707228065,0.30390680812239707,0.4197879348053222," Prezado Senhor Bruce Araújo Martins Ferreira, bom dia  É com satisfação que atendemos o seu pedido de informação.  Segue em anexo a resposta a sua solicitação.  Att. Rosângela Thomaz Serviço de Informação ao Cidadão ",1,1,False,False
4068,1,0,1,c1,c234,0.27226407092176463,0.37254993298450884,0.3551859960937265," Prezado Daniel Bonatti,  Informamos que conforme estabelecido no Decreto nº 7.724, de 16 de maio de 2012, que regulamenta a Lei nº 12.527, de 18 de novembro de 2011, informamos que: Art. 13. Não serão atendidos pedidos de acesso à informação: I - genéricos, II - desproporcionais ou desarrazoados, ou III - que exijam trabalhos adicionais de análise, interpretação ou consolidação de dados e informações, ou serviço de produção ou tratamento de dados que não seja de competência do órgão ou entidade.   Tendo em vista que o quantitativo de Projetos Aprovados neste período foram 33.  Atenciosamente,  Coordenação-Geral de Atendimento ao Cidadão ",1,1,False,False
4069,1,0,1,c1,c234,0.3007328743924352,0.3553841577664885,0.3438829678410764," Prezado Senhor,   A Solicitação em tela tem por objeto informações consideradas de caráter pessoal, razão pela qual não ser possível o fornecimento por meio eletrônico (e-SIC) uma vez que, conforme art. 55 a 60 do Dec. 7.724/2012, faz-se necessária a identificação pessoal do titular das informações ou seu representante legal (curador, tutor, procurador).  Feitas as considerações iniciais, informamos que na página da Previdência no endereço eletrônico abaixo informado, o senhor poderá acompanhar o andamento da sua solicitação  de  requerimento de benefício: http://www.previdencia.gov.br/servicos-ao-cidadao/todos-os-servicos/consulta-de-situacao-de-beneficio/  Caso tenha alguma dúvida poderá entrar em contato com a Central de Atendimento 135.   Por fim, reforçamos que o SIC não substitui os canais de atendimento do INSS, registrando que cabe recurso à Coordenação-Geral de Planejamento e  Gestão Estratégica, no prazo de dez dias, conforme termos do caput art. 21 do Dec. 7.724/2012.  Atenciosamente, Serviço de Informação ao Cidadão  INSS ",1,1,False,False
4071,1,0,0,c1,c1,0.6786360051002163,0.24581567812464222,0.07554831677514144," Prezado(a) Cidadão(ã),     1. Em atenção ao pedido de acesso à informação feito por Vossa Senhoria, por meio do E-SIC, informamos que a solicitação apresentada não está compreendida entre aquelas estabelecidas pelo artigo 7º da Lei 12.527/2011, para ser atendido como pedido de solicitação de informações no âmbito da referida Lei.    2. Nesse sentido, esclarecemos que a CAIXA mantém SAC para informações, reclamações, cancelamentos, sugestões, serviços e elogios, com atendimento 24 horas, 07 dias por semana, pelo DDG 0800 726 0101 e para reclamações não solucionadas no SAC ou denúncias, a CAIXA mantém canal de Ouvidoria com atendimento de segunda a sexta-feira, das 08 às 18 horas, pelo DDG 0800 725 7474.     3. Agradecemos seu contato e colocamo-nos à disposição.     Atenciosamente,     CAIXA - Serviço de Informação ao Cidadão ",11,2,True,True
4075,1,2,1,c5,c234,0.294134001704617,0.41303961491431596,0.29282638338106703," Prezado, Em atenção a sua solicitação de informação, enviamos resposta da Diretoria de Tecnologia da Informação onde verifica-se que sua permissão de acesso está centralizada para CPII-Mestrado-SC. Acrescento que, à época da instalação da rede wi-fi, os cadastros da Propgpec estavam centralizados em São Cristóvão (sede). Assim, sugere-se que o senhor entre em contato com a Propgpec para regularizar seu cadastro no sistema acadêmico do Campus Centro. Atenciosamente, SIC / CPII ",1,1,False,False
4078,1,2,0,c5,c1,0.4560804016266531,0.2623529140874176,0.2815666842859293," Prezada Sra. Maelia,   Esclarecemos que a citada reportagem não traz nenhuma declaração atribuída ao presidente Wilson Ferreira Junior ou a qualquer outro profissional da Eletrobras.   Atenciosamente, Superintendente de Comunicação   Superintendencia de Comunicação   Departamento de Comunicação e Relações Institucionais ",1,1,False,False
4089,1,2,2,c5,c5,0.0710498370672846,0.2273100423538634,0.701640120578852," Prezado/a,   Informamos não haver atualmente vagas disponíveis para o cargo em questão.   Cordialmente,   Serviço de Informação ao Cidadão ",1,1,False,False
4091,1,2,2,c5,c5,0.16106850594859118,0.34110692398515674,0.49782457006625197," Em resposta o NUP em tela temos a informar que muito embora o PDI 2019-2023 desta UNIR tenha sido aprovado pelo Conselho Superior, o documento oficial para publicação encontra-se em fase de correção  gramatical e  ainda ajustes gráficos por parte da Assessoria de Comunicação desta UNIR.    Desta feita, em obtivemos contato com a Presidente da Comissão que elaborou  o PDI e ainda ASCOM  e assim informamos que o documento estará disponível para consulta na página eletrônica desta UNIR a partir do dia 01 de setembro do corrente ano.    Agradecemos a compreensão. ",1,1,False,False
4101,1,1,2,c234,c5,0.10645676680215894,0.3839275262155768,0.5096157069822642," Prezada, em atenção a seu pedido formulado com base na Lei nº 12.527/2011, regulamentada pelo Decreto nº 7.724/2012, a Secretaria Nacional de Habitação informa que segue, conforme solicitado, a posição de contratação do Programa Minha Casa, Minha Vida nos municípios integrantes da RM Vale do Aço. Com relação às tipologias de construção do MCMV, variam, de acordo com cada contrato desde apartamentos, casas isoladas e casas em loteamentos. Comunicamos a Vossa Senhoria que , caso necessário, poderá ser apresentado no prazo de dez dias, recurso para a autoridade hierarquicamente superior a quem adotou a atual decisão.  De acordo com o disposto na Seção II do Capítulo III da Lei nº 12.527/2011 e na Seção IV do Capítulo IV do Decreto nº 7.724/2012. Atenciosamente,  Serviço de Informação ao Cidadão  SIC Ministério das Cidades sic@cidades.gov.br ",1,1,False,False
4103,1,2,2,c5,c5,0.16386205409377694,0.26140370007344693,0.5747342458327762," Prezado Senhor,  Preliminarmente esclarecemos que a  Lei de Acesso à  Informação (nº 12.527, de 2011 - LAI) não ampara a formulação de consultas, reclamações e denúncias, bem como pedidos de providências para a Administração Pública Federal. Os pedidos devem veicular, nos termos do inciso I do art. 4º da LAI, o acesso a dados públicos processados ou não, que podem ser utilizados para a produção e transmissão de conhecimento, contidos em qualquer meio, suporte ou formato. Sobre a solicitação formulada, recomendamos a leitura da Cartilha de Acordos Internacionais de Previdência Social, disponível na página http://www.previdencia.gov.br/a-previdencia/assuntos-internacionais/. Sobre os benefícios previstos nos Acordos Internacionais recomendamos a leitura das orientações disponíveis na página 7 da Cartilha, sendo que a consulta aos termos dos acordos poderá ser feita no endereço http://www.previdencia.gov.br/a-previdencia/assuntos-internacionais/assuntos-internacionais-acordos-internacionais-portugues/,sendo  que cada acordo possui uma cartilha explicativa  na qual constam esclarimentos sobre  os benefícios previstos no acordo. Da resposta cabe  recurso nos  termos do art. 21 do Decreto nº  7.724/2012. Atenciosamente Serviço de Informações ao Cidadão  INSS ",1,1,False,False
4112,1,2,0,c5,c1,0.46389255259490453,0.35546173494498223,0.1806457124601133," Prezado Senhor,   Muito embora a sua solicitação seja de caráter pessoal , e o SIC não ser o canal apropriado, pois se destina à informação   pública, conforme o objetivo da Lei, informamos que é possível consultar o extrato de até 3 meses, ou seja, o senhor consegue verificar os outros dois meses.   Mas de qualquer forma, o crédito foi para o banco que o senhor informou ou, caso não tenha informado será o banco que consta na carta de concessão, pois só mudará o banco caso o senhor queira.   Atenciosamente,  Serviço de Informação ao Cidadão  INSS ",1,1,False,False
4120,1,2,2,c5,c5,0.061053274061582674,0.1409860417505715,0.7979606841878458," Prezado Senhor,  Em atenção a seu pedido de acesso à informação, protocolado sob NUP nº 09200001006201698, encaminhamos, nos arquivos em anexo, cópias digitalizadas dos expedientes ostensivos solicitados, os quais resultaram de pesquisa no sistema eletrônico de gestão da informação (Intradocs) deste Ministério, utilizando os termos de busca indicados por Vossa Senhoria.  Atenciosamente,  Serviço de Informação ao Cidadão Ministério das Relações Exteriores ",1,1,False,False
4125,1,0,2,c1,c5,0.3136907161839571,0.306920099602207,0.3793891842138359," Prezado Senhor David,  Não existe controle de jornada para os advogados das Empresas Eletrobras, bem como não existe dispensa do controle de ponto eletroônico. Os advogados cumprem jornada normal de 8 horas/dia.  Atenciosamente,  SIC DA ELETROBRAS ",1,1,False,False
4126,1,1,0,c234,c1,0.39443930772447533,0.3861025383920651,0.21945815388345957," Prezado (a) Cidadão (ã),     1.Conforme solicitação através do E-SIC, site CGU, informamos que:     1.1. A CAIXA possui atualmente um total de 22 cargos de Engenheiro Agrônomo em seu quadro, sendo que todas essas vagas estão preenchidas.    1.2. O ingresso no quadro de pessoal da CAIXA apenas ocorre mediante prévia aprovação em Concurso Público, em obediência ao disposto no Art. 37 da Constituição Federal do Brasil. Por extensão, essa determinação está também expressa no Estatuto da CAIXA, aprovado pelo Decreto nº 7.973, de 28/03/2013, cujo art. 54 estabelece que ""o pessoal da CEF é admitido, obrigatoriamente, mediante concurso público, de provas ou de provas e títulos, sob regime jurídico da Consolidação das Leis do Trabalho - CLT e legislação complementar"",    1.3. Sobre o acesso à informação referente aos contratos de terceirização de serviços de engenharia/arquitetura/agronomia, comunicamos que em virtude do disposto no art. 22 da Lei n.º 12.527/2011 (Lei de Acesso à Informação), e no art. 5º, §1º do Decreto n.º 7.724/2012, que regulamentou a Lei de Acesso à Informação, a informação solicitada é classificada como sigilosa e não pode ser fornecida por afetar a competitividade da CAIXA,     1.4. Esclarecemos que, no caso de contratos de empresas de engenharia/arquitetura/agronomia, a CAIXA se sujeita aos princípios licitatórios aplicáveis à Administração Pública. Assim, o resumo do Edital é publicado em jornal de grande circulação local e no DOU, cópias do mesmo são remetidas para divulgação a todos as Superintendências Regionais, Gerências de Filial e agências da região, e também disponibilizamos os dados no portal da CAIXA na INTERNET: https://www5.caixa.gov.br/fornecedores/licitacoes/asp/licitai.asp,.    1.5. Em relação à solicitação da quantidade de vagas de cargo efetivo de Engenheiro Agrônomo no pólo em questão, informamos que a divulgação da estratégia da distribuição de vagas ou a informação de quantitativo disponível em determinada unidade ou pólo poderá comprometer a competitividade da empresa, tendo em vista que a CAIXA é uma Instituição Financeira, agente de políticas públicas e banco comercial e que estas são informações de caráter estratégico para o desempenho das atribuições da empresa. A implantação da estrutura definida em determinado pólo, ou até mesmo estado, ocorre em decorrência de verificação de potencial de negócios e atendimento, análise da estrutura e capilaridade da concorrência bancária em determinada região, a situação sócio-demográfica dos municípios, o tamanho populacional, dentre outras variáveis, e a divulgação pode despertar interesse em outras instituições em locais em que a CAIXA esteja vislumbrando estas oportunidades de negócios.    1.6. Ante o exposto, a CAIXA utiliza-se de seu direito de sigilo de informação resguardado pelo art. 22 da Lei n.º 12.527/2011 (Lei de Acesso à Informação) nas hipóteses legais de sigilo que se vinculam ao artigo 5º, §1º do Decreto n.º 7.724/2012: A divulgação de informações de empresas públicas, sociedade de economia mista e demais entidades controladas pela União que atuem em regime de concorrência, sujeitas ao disposto no art. 173 da Constituição, estará submetida às normas pertinentes da Comissão de Valores Mobiliários, a fim de assegurar sua competitividade, governança corporativa e, quando houver, os interesses de acionistas minoritários.    2. Por fim, agradecemos o contato e esclarecemos que a CAIXA, na página www.caixa.gov.br/acessoainformacao, disponibiliza as informações corporativas em atendimento à Lei 12.527/2011.     3. Informamos que a CAIXA mantém SAC para informações, reclamações, cancelamentos, sugestões, serviços e elogios, com atendimento 24 horas por dia 07 dias por semana, pelo DDG 0800 726 0101 e para reclamações não solucionadas no SAC ou denúncias, a CAIXA mantém canal de Ouvidoria com atendimento de segunda a sexta-feira, das 08 às 18 horas, pelo DDG 0800 725 7474.    4. A CAIXA coloca-se à disposição através de seus canais de atendimento.     Atenciosamente,    CAIXA - Serviço de Informações ao Cidadão ",1,1,False,False
4130,1,1,2,c234,c5,0.1988604989164428,0.28394753396007966,0.5171919671234775," Boa noite. A UFAL atualmente está em greve, deflagada desde o último dia 10/11/17. Em razão disso, até o momento, não recebemos retorno quanto a solicitação de informação.  Assim que o processo/protocolo aportar neste SIC, encaminhamos a resposta via e-mail ao Sr. Att. Equipe SIC/UFAL. A informação está temporariamente indisponível por conta da atual ",1,1,False,False
4149,1,1,2,c234,c5,0.07233485693211254,0.19353307569660652,0.7341320673712809," Prezado (a) Senhor (a), A Advocacia-Geral da União agradece o envio de sua mensagem. Em resposta ao seu pedido, a Superintendência de Administração no Distrito Federal nos encaminhou a seguinte resposta. ""Seguem anexos os aditivos e o contrato inicial da locação do Ed. Sede I.  Sendo o que havia para o momento, colocamo-nos ao seu dispor.  Atenciosamente, Serviço de Informações ao Cidadão Advocacia-Geral da União ",1,1,False,False
